subset,condition,seed,n,positive,negative,status,roc_auc,ap,f1_val_threshold,p_at_5pct,r_at_10fpr,budget,cutoff_tie_rows,selected_from_cutoff_tie,cutoff_tie_positive,tie_p5_min,tie_p5_max
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M5,456,7757,6,7751,DESCRIPTIVE,0.7515804412333893,0.002197688262218491,0.0,0.0,0.3333333333333333,388,20,16,0,0.0,0.0
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M5,789,7757,6,7751,DESCRIPTIVE,0.7724702188964865,0.002146285624032948,0.0,0.0,0.16666666666666666,388,15,3,0,0.0,0.0
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M5,1024,7757,6,7751,DESCRIPTIVE,0.6577000817098869,0.0018338858157125645,0.0,0.0,0.3333333333333333,388,19,2,0,0.0,0.0
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M11,42,7757,6,7751,DESCRIPTIVE,0.8777254547800284,0.004955027867754217,0.0,0.005154639175257732,0.6666666666666666,388,18,14,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M11,123,7757,6,7751,DESCRIPTIVE,0.8802842643959919,0.003880068395754924,0.0,0.002577319587628866,0.3333333333333333,388,21,1,0,0.002577319587628866,0.002577319587628866
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M11,456,7757,6,7751,DESCRIPTIVE,0.8800799896787511,0.003623844934254032,0.0,0.002577319587628866,0.3333333333333333,388,12,7,0,0.002577319587628866,0.002577319587628866
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M11,789,7757,6,7751,DESCRIPTIVE,0.8863157442050489,0.003758206657601988,0.0,0.002577319587628866,0.3333333333333333,388,17,1,0,0.002577319587628866,0.002577319587628866
source_screen_no_detected_exposure_or_absence,asof__RandomForest__M11,1024,7757,6,7751,DESCRIPTIVE,0.8913473530297167,0.00426616344960925,0.0,0.005154639175257732,0.5,388,20,11,1,0.002577319587628866,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__MLP__M11,42,7757,6,7751,DESCRIPTIVE,0.7571066098997978,0.003817234349752223,0.0,0.002577319587628866,0.5,388,1,1,0,0.002577319587628866,0.002577319587628866
source_screen_no_detected_exposure_or_absence,fixed1095__MLP__M11,123,7757,6,7751,DESCRIPTIVE,0.7773405582075431,0.0038158267777343596,0.0,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__MLP__M11,456,7757,6,7751,DESCRIPTIVE,0.8015094826474004,0.003921647738548254,0.0,0.005154639175257732,0.6666666666666666,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__MLP__M11,789,7757,6,7751,DESCRIPTIVE,0.831226078355481,0.0048761461394120935,0.0,0.005154639175257732,0.6666666666666666,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__MLP__M11,1024,7757,6,7751,DESCRIPTIVE,0.8188620823119598,0.004136206723888364,0.0,0.002577319587628866,0.5,388,1,1,0,0.002577319587628866,0.002577319587628866
source_screen_no_detected_exposure_or_absence,fixed1095__RandomForest__M11,42,7757,6,7751,DESCRIPTIVE,0.6927708252698576,0.004133910718075559,0.0,0.005154639175257732,0.5,388,16,2,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__RandomForest__M11,123,7757,6,7751,DESCRIPTIVE,0.7966176407345289,0.0046138663253831895,0.0,0.005154639175257732,0.5,388,26,16,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__RandomForest__M11,456,7757,6,7751,DESCRIPTIVE,0.7874252784586935,0.004504238551505013,0.0,0.005154639175257732,0.5,388,19,17,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__RandomForest__M11,789,7757,6,7751,DESCRIPTIVE,0.7629875714961512,0.004136588778248696,0.0,0.005154639175257732,0.5,388,23,5,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__RandomForest__M11,1024,7757,6,7751,DESCRIPTIVE,0.7882638799294714,0.004115388719121697,0.0,0.005154639175257732,0.3333333333333333,388,19,4,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__GCN__M11,42,7757,6,7751,DESCRIPTIVE,0.8475250505311143,0.004492400708752809,0.0,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__GCN__M11,123,7757,6,7751,DESCRIPTIVE,0.889283103255494,0.004902062570566554,0.0,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__GCN__M11,456,7757,6,7751,DESCRIPTIVE,0.7598159377284652,0.003682938216985302,0.0,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__GCN__M11,789,7757,6,7751,DESCRIPTIVE,0.8188835849137746,0.004652513671246113,0.0,0.005154639175257732,0.3333333333333333,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__GCN__M11,1024,7757,6,7751,DESCRIPTIVE,0.7808669849051735,0.002114967759745011,0.0,0.0,0.0,388,1,1,0,0.0,0.0
source_screen_no_detected_exposure_or_absence,fixed1095__SAGE__M11,42,7757,6,7751,DESCRIPTIVE,0.7312604825183847,0.0037485589809455296,0.0,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__SAGE__M11,123,7757,6,7751,DESCRIPTIVE,0.7652775985894293,0.005405885467991436,0.0,0.005154639175257732,0.6666666666666666,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__SAGE__M11,456,7757,6,7751,DESCRIPTIVE,0.7039521782135638,0.0060141067850467515,0.017241379310344827,0.005154639175257732,0.5,388,1,1,0,0.005154639175257732,0.005154639175257732
source_screen_no_detected_exposure_or_absence,fixed1095__SAGE__M11,789,7757,6,7751,DESCRIPTIVE,0.7337977895325334,0.004325273647013526,0.0,0.007731958762886598,0.5,388,1,1,0,0.007731958762886598,0.007731958762886598
source_screen_no_detected_exposure_or_absence,fixed1095__SAGE__M11,1024,7757,6,7751,DESCRIPTIVE,0.7560314798090568,0.0031110397493869903,0.0,0.002577319587628866,0.5,388,1,1,0,0.002577319587628866,0.002577319587628866
source_screen_plus_complete_fin_binding,primary__MLP__M5,42,7280,5,7275,DESCRIPTIVE,0.7765223367697595,0.0023932787833540483,0.0,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__MLP__M5,123,7280,5,7275,DESCRIPTIVE,0.6727422680412372,0.0014695085584587229,0.0,0.0,0.2,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__MLP__M5,456,7280,5,7275,DESCRIPTIVE,0.6733745704467354,0.0020285406669986123,0.00583941605839416,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__MLP__M5,789,7280,5,7275,DESCRIPTIVE,0.7284123711340207,0.0018865365117258222,0.0,0.0,0.4,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__MLP__M5,1024,7280,5,7275,DESCRIPTIVE,0.6912164948453609,0.002002937024429914,0.005128205128205128,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__MLP__M11,42,7280,5,7275,DESCRIPTIVE,0.8639175257731958,0.005236284023187736,0.0,0.005494505494505495,0.4,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__MLP__M11,123,7280,5,7275,DESCRIPTIVE,0.8116288659793813,0.003452214521900222,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__MLP__M11,456,7280,5,7275,DESCRIPTIVE,0.8683436426116838,0.004934815438805446,0.0,0.005494505494505495,0.4,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__MLP__M11,789,7280,5,7275,DESCRIPTIVE,0.8473951890034364,0.0060119773333031775,0.011049723756906077,0.005494505494505495,0.8,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__MLP__M11,1024,7280,5,7275,DESCRIPTIVE,0.8956701030927835,0.0052715358200189095,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__RandomForest__M5,42,7280,5,7275,DESCRIPTIVE,0.6901580756013745,0.0019490317500379419,0.0,0.0,0.4,364,22,3,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__RandomForest__M5,123,7280,5,7275,DESCRIPTIVE,0.7066116838487972,0.0017610687271550677,0.0,0.0,0.4,364,19,14,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__RandomForest__M5,456,7280,5,7275,DESCRIPTIVE,0.7418556701030927,0.0019946672001923157,0.0,0.0,0.4,364,29,5,1,0.0,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__RandomForest__M5,789,7280,5,7275,DESCRIPTIVE,0.7095395189003436,0.0015798520517257314,0.0,0.0,0.2,364,16,4,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__RandomForest__M5,1024,7280,5,7275,DESCRIPTIVE,0.6929484536082475,0.0023179267375360094,0.0,0.0,0.4,364,22,4,1,0.0,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__RandomForest__M11,42,7280,5,7275,DESCRIPTIVE,0.8907628865979381,0.004383584815482729,0.0,0.0027472527472527475,0.6,364,23,5,1,0.0027472527472527475,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__RandomForest__M11,123,7280,5,7275,DESCRIPTIVE,0.8771546391752576,0.003853709396207682,0.0,0.0027472527472527475,0.4,364,10,2,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__RandomForest__M11,456,7280,5,7275,DESCRIPTIVE,0.8750240549828179,0.004012013339217254,0.0,0.0027472527472527475,0.4,364,15,13,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__RandomForest__M11,789,7280,5,7275,DESCRIPTIVE,0.8665704467353952,0.00445634999214181,0.0,0.005494505494505495,0.4,364,15,8,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__RandomForest__M11,1024,7280,5,7275,DESCRIPTIVE,0.9021305841924399,0.004451088759438683,0.0,0.0027472527472527475,0.4,364,16,10,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__GCN__M11,42,7280,5,7275,DESCRIPTIVE,0.916618556701031,0.005875335902142411,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__GCN__M11,123,7280,5,7275,DESCRIPTIVE,0.9026529209621993,0.005147572476722812,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__GCN__M11,456,7280,5,7275,DESCRIPTIVE,0.9014982817869416,0.0045644720739761975,0.0,0.0027472527472527475,0.6,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__GCN__M11,789,7280,5,7275,DESCRIPTIVE,0.8558350515463917,0.0033813530206705934,0.0,0.0,0.6,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__GCN__M11,1024,7280,5,7275,DESCRIPTIVE,0.8367560137457044,0.0025867276787959817,0.0,0.0,0.4,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,primary__SAGE__M11,42,7280,5,7275,DESCRIPTIVE,0.8347491408934709,0.003636991075427721,0.0,0.0027472527472527475,0.6,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,primary__SAGE__M11,123,7280,5,7275,DESCRIPTIVE,0.9063917525773195,0.006375619158502311,0.0,0.008241758241758242,0.8,364,1,1,0,0.008241758241758242,0.008241758241758242
source_screen_plus_complete_fin_binding,primary__SAGE__M11,456,7280,5,7275,DESCRIPTIVE,0.8818969072164948,0.0072508944503122084,0.01694915254237288,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__SAGE__M11,789,7280,5,7275,DESCRIPTIVE,0.8544329896907217,0.005074156484458289,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,primary__SAGE__M11,1024,7280,5,7275,DESCRIPTIVE,0.8472852233676976,0.004146024150583882,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__MLP__M5,42,7280,5,7275,DESCRIPTIVE,0.768,0.002519716063197005,0.006493506493506494,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__MLP__M5,123,7280,5,7275,DESCRIPTIVE,0.6648247422680412,0.0014778461188117288,0.0,0.0,0.2,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,asof__MLP__M5,456,7280,5,7275,DESCRIPTIVE,0.6748041237113402,0.0020326648849941812,0.0,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__MLP__M5,789,7280,5,7275,DESCRIPTIVE,0.6948453608247422,0.0018715657801132689,0.0,0.0,0.4,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,asof__MLP__M5,1024,7280,5,7275,DESCRIPTIVE,0.6896494845360825,0.0021474698177951744,0.0,0.0027472527472527475,0.4,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__MLP__M11,42,7280,5,7275,DESCRIPTIVE,0.8629278350515464,0.005775267773013097,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__MLP__M11,123,7280,5,7275,DESCRIPTIVE,0.7902680412371135,0.004034799123431646,0.008849557522123894,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__MLP__M11,456,7280,5,7275,DESCRIPTIVE,0.8670240549828178,0.005351159153614742,0.0,0.005494505494505495,0.4,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__MLP__M11,789,7280,5,7275,DESCRIPTIVE,0.8442886597938144,0.006078257650321971,0.0,0.005494505494505495,0.8,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__MLP__M11,1024,7280,5,7275,DESCRIPTIVE,0.9070515463917526,0.006525814402675816,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__RandomForest__M5,42,7280,5,7275,DESCRIPTIVE,0.6911615120274914,0.0020102854347934505,0.0,0.0027472527472527475,0.4,364,23,18,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M5,123,7280,5,7275,DESCRIPTIVE,0.7594776632302406,0.0022312849512101354,0.0,0.0027472527472527475,0.2,364,15,2,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M5,456,7280,5,7275,DESCRIPTIVE,0.7403436426116838,0.0019722391678658083,0.0,0.0027472527472527475,0.4,364,21,21,1,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M5,789,7280,5,7275,DESCRIPTIVE,0.7689072164948454,0.0020144197600435046,0.0,0.0,0.2,364,22,7,1,0.0,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M5,1024,7280,5,7275,DESCRIPTIVE,0.622914089347079,0.0015135478450157408,0.0,0.0027472527472527475,0.2,364,21,11,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M11,42,7280,5,7275,DESCRIPTIVE,0.8875189003436427,0.005864775262873732,0.0,0.005494505494505495,0.6,364,25,12,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__RandomForest__M11,123,7280,5,7275,DESCRIPTIVE,0.8994364261168385,0.004671817108685783,0.0,0.005494505494505495,0.4,364,14,12,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,asof__RandomForest__M11,456,7280,5,7275,DESCRIPTIVE,0.9061993127147766,0.0044586549928575135,0.0,0.0027472527472527475,0.6,364,14,3,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M11,789,7280,5,7275,DESCRIPTIVE,0.8992302405498283,0.0041385511219098475,0.0,0.0027472527472527475,0.4,364,19,11,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,asof__RandomForest__M11,1024,7280,5,7275,DESCRIPTIVE,0.9079862542955326,0.005147425463790208,0.0,0.005494505494505495,0.6,364,21,4,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__MLP__M11,42,7280,5,7275,DESCRIPTIVE,0.8018694158075601,0.004711035469361032,0.0,0.0027472527472527475,0.6,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,fixed1095__MLP__M11,123,7280,5,7275,DESCRIPTIVE,0.8014020618556701,0.004560446525648531,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__MLP__M11,456,7280,5,7275,DESCRIPTIVE,0.8416219931271478,0.004769896660840648,0.0,0.005494505494505495,0.8,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__MLP__M11,789,7280,5,7275,DESCRIPTIVE,0.856,0.005907243533029998,0.0,0.005494505494505495,0.8,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__MLP__M11,1024,7280,5,7275,DESCRIPTIVE,0.8883298969072165,0.00515838766517837,0.0,0.0027472527472527475,0.6,364,1,1,0,0.0027472527472527475,0.0027472527472527475
source_screen_plus_complete_fin_binding,fixed1095__RandomForest__M11,42,7280,5,7275,DESCRIPTIVE,0.7883161512027492,0.005670247970392778,0.0,0.005494505494505495,0.6,364,17,17,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__RandomForest__M11,123,7280,5,7275,DESCRIPTIVE,0.9134707903780068,0.006310016879209804,0.0,0.005494505494505495,0.6,364,29,21,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__RandomForest__M11,456,7280,5,7275,DESCRIPTIVE,0.8411134020618557,0.006087619394882878,0.0,0.008241758241758242,0.6,364,33,13,0,0.008241758241758242,0.008241758241758242
source_screen_plus_complete_fin_binding,fixed1095__RandomForest__M11,789,7280,5,7275,DESCRIPTIVE,0.7872164948453608,0.0054769344058003865,0.0,0.005494505494505495,0.6,364,18,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__RandomForest__M11,1024,7280,5,7275,DESCRIPTIVE,0.8427216494845361,0.0055436634948914255,0.0,0.005494505494505495,0.4,364,31,18,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__GCN__M11,42,7280,5,7275,DESCRIPTIVE,0.8825017182130585,0.005533639547618091,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__GCN__M11,123,7280,5,7275,DESCRIPTIVE,0.890639175257732,0.005248819704769408,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__GCN__M11,456,7280,5,7275,DESCRIPTIVE,0.8904192439862544,0.004524665872973449,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__GCN__M11,789,7280,5,7275,DESCRIPTIVE,0.8082199312714777,0.005090062789594675,0.0,0.005494505494505495,0.4,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__GCN__M11,1024,7280,5,7275,DESCRIPTIVE,0.7574707903780069,0.0017170769825877214,0.0,0.0,0.0,364,1,1,0,0.0,0.0
source_screen_plus_complete_fin_binding,fixed1095__SAGE__M11,42,7280,5,7275,DESCRIPTIVE,0.8259243986254295,0.004739816632297858,0.0,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__SAGE__M11,123,7280,5,7275,DESCRIPTIVE,0.8992439862542955,0.006897793235572016,0.0,0.008241758241758242,0.8,364,1,1,0,0.008241758241758242,0.008241758241758242
source_screen_plus_complete_fin_binding,fixed1095__SAGE__M11,456,7280,5,7275,DESCRIPTIVE,0.8376357388316151,0.008022023139084226,0.02,0.005494505494505495,0.6,364,1,1,0,0.005494505494505495,0.005494505494505495
source_screen_plus_complete_fin_binding,fixed1095__SAGE__M11,789,7280,5,7275,DESCRIPTIVE,0.8473127147766324,0.005572695414885747,0.0,0.008241758241758242,0.6,364,1,1,0,0.008241758241758242,0.008241758241758242
source_screen_plus_complete_fin_binding,fixed1095__SAGE__M11,1024,7280,5,7275,DESCRIPTIVE,0.8179518900343643,0.003782942287361642,0.0,0.0027472527472527475,0.6,364,1,1,0,0.0027472527472527475,0.0027472527472527475
intersection_doc_and_source_screen,primary__MLP__M5,42,7753,2,7751,DESCRIPTIVE,0.5620565088375693,0.00044706963994347866,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M5,123,7753,2,7751,DESCRIPTIVE,0.4729712295187718,0.00037072132385758915,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M5,456,7753,2,7751,DESCRIPTIVE,0.5300606373371178,0.0004013166388661953,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M5,789,7753,2,7751,DESCRIPTIVE,0.4513611146948781,0.000345687138584958,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M5,1024,7753,2,7751,DESCRIPTIVE,0.5459295574764547,0.0004175370596091665,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M11,42,7753,2,7751,DESCRIPTIVE,0.5463166043091214,0.000414603641638387,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M11,123,7753,2,7751,DESCRIPTIVE,0.6107599019481357,0.0004931476581059616,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M11,456,7753,2,7751,DESCRIPTIVE,0.6090826990065797,0.00048678059822256293,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M11,789,7753,2,7751,DESCRIPTIVE,0.5749580699264611,0.00044896713423810597,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__MLP__M11,1024,7753,2,7751,DESCRIPTIVE,0.6408205392852535,0.0005256201374499052,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M5,42,7753,2,7751,DESCRIPTIVE,0.7094890981808799,0.000625714929086559,0.0,0.0,0.0,388,17,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M5,123,7753,2,7751,DESCRIPTIVE,0.6620436072764805,0.00053718680989176,0.0,0.0,0.0,388,22,2,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M5,456,7753,2,7751,DESCRIPTIVE,0.7067475164494904,0.0006134411693780259,0.0,0.0,0.0,388,15,13,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M5,789,7753,2,7751,DESCRIPTIVE,0.6970390917300994,0.0005924231423779451,0.0,0.0,0.0,388,12,10,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M5,1024,7753,2,7751,DESCRIPTIVE,0.7557089407818346,0.0007445164916424819,0.0,0.0,0.0,388,23,11,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M11,42,7753,2,7751,DESCRIPTIVE,0.7485163204747775,0.0007273041934682331,0.0,0.0,0.0,388,16,12,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M11,123,7753,2,7751,DESCRIPTIVE,0.7794800670881177,0.0008220461708833801,0.0,0.0,0.0,388,12,7,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M11,456,7753,2,7751,DESCRIPTIVE,0.7111340472197136,0.0008507018290089324,0.0,0.0,0.0,388,15,14,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M11,789,7753,2,7751,DESCRIPTIVE,0.6989743258934331,0.0005938299987227969,0.0,0.0,0.0,388,16,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__RandomForest__M11,1024,7753,2,7751,DESCRIPTIVE,0.8171848793704038,0.0010068491630855258,0.0,0.0,0.0,388,16,4,0,0.0,0.0
intersection_doc_and_source_screen,primary__GCN__M11,42,7753,2,7751,DESCRIPTIVE,0.6784285898593729,0.0006446523137233374,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__GCN__M11,123,7753,2,7751,DESCRIPTIVE,0.9032382918333118,0.0019506280852732765,0.0,0.0,0.5,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__GCN__M11,456,7753,2,7751,DESCRIPTIVE,0.7197135853438266,0.0007292957404885772,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__GCN__M11,789,7753,2,7751,DESCRIPTIVE,0.8193781447555154,0.001741818548422446,0.0,0.002577319587628866,0.5,388,1,1,0,0.002577319587628866,0.002577319587628866
intersection_doc_and_source_screen,primary__GCN__M11,1024,7753,2,7751,DESCRIPTIVE,0.8003483421494001,0.0009489542707417328,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__SAGE__M11,42,7753,2,7751,DESCRIPTIVE,0.7099083989162689,0.0009366238121696107,0.0,0.0,0.5,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__SAGE__M11,123,7753,2,7751,DESCRIPTIVE,0.7128112501612696,0.0006677966703347414,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__SAGE__M11,456,7753,2,7751,DESCRIPTIVE,0.43516965552831893,0.0003536401914734339,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__SAGE__M11,789,7753,2,7751,DESCRIPTIVE,0.5761192104244613,0.00044337887545980027,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,primary__SAGE__M11,1024,7753,2,7751,DESCRIPTIVE,0.6412075861179203,0.000535655631897915,0.0,0.0,0.0,388,1,1,0,0.0,0.0
intersection_doc_and_source_screen,asof__MLP__M5,42,7753,2,7751,DESCRIPTIVE,0.5399948393755645,0.00041258970597786383,0.0,0.0,0.0,388,1,1,0,0.0,0.0
